gene_id	gene_name	A_1	A_2	A_3	A_4	A_5	A_6	B_1	B_2	B_3	B_4	B_5	B_6	C_1	C_2	C_3	C_4	C_5	C_6
ENSG00000229875.1	EIF1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229876.1	CASC20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229877.1	PAICSP5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000229878.1	ENSG00000229878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229880.1	IMMTP1	0	1	0	0	0	1	0	0	0	0	0	0	3	0	0	0	1	0
ENSG00000229881.1	ENSG00000229881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229882.1	ENSG00000229882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229885.1	ENSG00000229885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229886.1	ENSG00000229886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229887.5	HNRNPA1P6	0	0	0	0	0	2.007	0	0	2.001	1.001	0	0	0	0	1.001	0	0	1.001
ENSG00000229890.1	ACTP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229891.4	LINC01315	0	0	0	0	0	0	1	0	1	1	2	1	1	0	0	2	2	0
ENSG00000229892.1	ENSG00000229892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229893.2	TAX1BP1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.007	0	0
ENSG00000229894.5	GK3	2	0	0	0	1	0	0	2	0	0	0	0	0	1	1	1	0	4
ENSG00000229896.2	ENSG00000229896	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	2	4	1
ENSG00000229897.2	SEPTIN7P7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000229899.1	ENSG00000229899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229900.1	HSPD1P21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229901.1	FOXO6-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229905.1	ENSG00000229905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229906.1	SNRPGP11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229907.3	DEFB108A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229909.1	TRIM60P16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229910.1	HNRNPA1P18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229911.2	ENSG00000229911	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229912.1	ENSG00000229912	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0
ENSG00000229913.1	ENSG00000229913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229914.1	ENSG00000229914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229915.1	ENSG00000229915	0	0	0	0	0	0	1	2	3	0	1	2	0	0	0	0	0	0
ENSG00000229917.2	RPL7P46	1	4	0	0	1	0	1	1	0	0	0	3	0	1	0	0	0	1
ENSG00000229918.1	DOCK9-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000229919.3	ELOCP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229920.3	RPS4XP5	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	0	0
ENSG00000229921.7	KIF25-AS1	0	0	0	0	1	0	0	0	0	0	0	0	2	1	2	0	1	0
ENSG00000229922.5	LINC02865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
ENSG00000229923.2	ENSG00000229923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229924.3	FAM90A26	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000229925.1	ENSG00000229925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229926.1	IL9RP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229927.2	RHEBP1	0	9.853	0	2.499	5.149	4.149	16.683	13.195	5.604	6.356	14.561	12.093	12	0	7.657	14.084	8	0
ENSG00000229928.1	LINC00400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229930.1	ENSG00000229930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229931.3	ATXN1-AS1	22	27	12	12	13	19	23.964	15	8.515	25	10	14.001	26	13	10	21	16	13.203
ENSG00000229932.3	YWHAZP3	3.827	1.013	2.008	3.094	15.063	3.011	6.389	2.007	3.009	4.021	5.041	6.027	4.017	7.042	6.029	5.044	8.936	6.329
ENSG00000229935.1	MTCYBP9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229937.9	PRPS1L1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229938.1	MYO16-AS2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000229939.1	ENSG00000229939	1.04	1.001	0	0	0	0	1.015	0	0	1.001	0	0	1.019	0	0	0	1.001	0
ENSG00000229940.1	TSPY22P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229941.6	PDE11A-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229943.1	ENSG00000229943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229944.3	EIF4EP2	8.106	6.038	5.014	3.037	4.014	6.053	9.151	3.044	4.999	5.044	6.074	5.063	9.121	3.042	9.08	3.022	7.014	7.064
ENSG00000229946.2	B3GNT2P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229948.2	B3GALNT1P1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1
ENSG00000229949.1	ENSG00000229949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229950.1	TFAP2A-AS1	4	2	1	4	3	2	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000229951.6	FOSL2-AS1	1	0	0	2	7	4	2	3	0	3	2	2	1	5	1	5	3	0
ENSG00000229953.1	BCAN-AS2	99.869	117	80.952	144.987	145	95	37	54	20	47	53	17	160.972	146.898	91	90	73.991	29.962
ENSG00000229954.1	MTND2P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229955.1	ENSG00000229955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229956.11	ZRANB2-DT	5	13	18	2	6	22	3	7	6	3	3	14	4	3	1	1	2	5
ENSG00000229957.1	ENSG00000229957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229960.1	ENSG00000229960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229961.4	ENSG00000229961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229962.2	ENSG00000229962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229964.1	ENSG00000229964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229965.1	RPS3AP7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229967.1	MAGEA4-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229968.1	ENSG00000229968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229969.1	ENSG00000229969	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000229970.3	ENSG00000229970	0	0	0	0	0	0	0	0	0	0	1.059	0	0	0	0	0	0	0
ENSG00000229971.1	ENSG00000229971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229972.10	IQCF3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229975.1	LIPT1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229976.2	ENSG00000229976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229977.2	ENSG00000229977	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000229978.2	PRAMEF36P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229979.1	HMGN2P48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229980.5	TOB1-AS1	12	10	6	7	8	6	3	8	6	2	5	1	16	2	3	14	0	7
ENSG00000229981.8	LINC01435	2	6	3	6	7	5	0	1	0	0	1	0	2	6	2	2	9	2
ENSG00000229982.1	GTF3AP6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229983.1	ENSG00000229983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229985.2	ENSG00000229985	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000229986.1	ENSG00000229986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229988.3	HBBP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229989.6	MIR181A1HG	2	0	0	0	2	2	1	7	1	4	5	3	3	5	8	1	7	4
ENSG00000229990.3	ENSG00000229990	1	0	1	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0
ENSG00000229991.1	AKR1B1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229992.1	HMGB3P9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229994.1	RPL5P4	9.445	19.535	22.068	18.195	18.241	13.154	26.451	18.241	17.385	17.595	10.533	26.019	24.369	23.649	16.038	20.366	17.562	28.389
ENSG00000229996.1	ENSG00000229996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000229999.6	SGSM3-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230000.3	ENSG00000230000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230001.1	ENSG00000230001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230002.3	ALMS1-IT1	5	3	4	3	6	8	7	15	7	11	10	6	8	7	9	12	12	1
ENSG00000230003.2	ENSG00000230003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230005.2	SNAP47-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2
ENSG00000230006.10	ANKRD36BP2	0	5.414	1.047	1.155	2.075	2.208	0	0	0	0	0	0	0	2.193	1.205	0	0	3.466
ENSG00000230009.1	MTCO2P3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230010.2	ENSG00000230010	1	0	0	0	2	2	0	3	2	0	3	3	1	0	0	1	2	0
ENSG00000230011.2	CTSLP4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230013.2	CT70	0	1	1	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0
ENSG00000230014.1	LINC00709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230015.4	ENSG00000230015	16	8	5	10	12	8	0	0	0	0	0	0	5	1	2	4	1	1
ENSG00000230018.1	PPIAP39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230019.1	YWHAQP9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230020.1	NHS-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230021.11	ENSG00000230021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230022.1	FNTAP2	1	1	0	0	0	0	0	1	1	1	1	0	2	0	0	1	0	0
ENSG00000230023.2	LINC02800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230025.1	ENSG00000230025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230026.2	ENSG00000230026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230027.2	ENSG00000230027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230029.1	CDY11P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230030.1	ENSG00000230030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230031.10	POTEB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230033.1	ENSG00000230033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230035.2	IGSF21-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230037.1	UBBP1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000230039.1	CCNYL5	0	0	0	0	0	0	4	1	0	3	0	1	0	0	0	0	0	0
ENSG00000230040.2	LINC00364	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230042.1	AK3P3	0	0	7	0	2	1	4	0	0	0	2	2	4	3	4	1	1	1
ENSG00000230043.1	TMSB4XP6	1	2.144	3.003	0	2.869	2.004	0	0	1.995	1.002	1.001	1.001	7.047	0	2.989	0	1.001	2.003
ENSG00000230044.1	CDK8P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230045.4	FAM90A15P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230046.1	BIRC6-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230047.1	HIGD2AP1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000230051.3	ENSG00000230051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230052.1	MTND3P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230053.2	ENSG00000230053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230054.3	TEX53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230056.1	DDX6P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230061.2	TRPM2-AS	0	3	0	0	1	0	0	1	1	0	1	0	2	0	0	1	1	0
ENSG00000230062.7	ANKRD66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230063.1	ENSG00000230063	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230064.1	RPL21P81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848	0.998	0
ENSG00000230065.1	ENSG00000230065	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000230066.7	FAM197Y3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230067.4	HSPD1P6	0	0	0	0	0	0	3.005	2.002	3.003	2.002	2.002	1.001	2.002	0	0	0	0	0
ENSG00000230068.2	CDC42-IT1	0	0	0	0	0	0	0	1	0	0	0	2	0	1	1	0	0	0
ENSG00000230069.3	LRRC37A15P	0	0	0	0	0	0	0	0	0	0	2.488	0	0	0	0	0	0	0
ENSG00000230071.2	RPL4P6	7	9	13.313	5	12	9	12	2.891	11.839	7	13	4.59	9	11	12	5	9.662	8
ENSG00000230073.1	ENSG00000230073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230074.5	ENSG00000230074	3	10	6.169	3	4	8	22	25	20	21	28	19.73	17	18	8	20.108	24	28
ENSG00000230076.1	RPL10P6	1.028	6.06	2.002	2.002	0	7.132	4.004	1.58	1.003	2.001	4.005	4.964	5.951	6.009	6.054	3.005	0	2.09
ENSG00000230077.1	MTAPP2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230079.1	STK24P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230080.2	ENSG00000230080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230081.2	HSPE1P28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230082.1	PRRT3-AS1	2	4	0	0	0	1	29	34.222	28.869	20	29.213	9	5.737	10	8.835	4	5.98	1.003
ENSG00000230083.1	ENSG00000230083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230084.8	ZBTB47-AS1	44	76	51	39	44	47	29	23	34	22	16	14	47	27	48	22	28	31
ENSG00000230086.1	VN1R96P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230087.1	ENSG00000230087	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230088.1	KRT16P5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230090.5	ENSG00000230090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230091.6	TMEM254-AS1	2	5	1	8	1	3	4	10	15	4	13	8	8	30.999	21	11.999	14	19
ENSG00000230092.8	ENSG00000230092	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.844	2.728
ENSG00000230096.1	ENSG00000230096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230097.2	ME2P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230098.1	TCERG1L-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230099.2	TRBV5-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230100.1	ENSG00000230100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230101.5	TUBB3P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230102.8	LINC02028	0	2	6	1	1	0	3	3	0	0	1	0	0	1	0	1	3	0
ENSG00000230104.1	ENSG00000230104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230105.1	ENSG00000230105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230106.1	SNRPCP15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230107.1	ENSG00000230107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230109.1	LINC02643	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0
ENSG00000230111.1	H3P11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230112.1	ENSG00000230112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230113.1	ENSG00000230113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230114.1	AGBL4-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230115.1	TPRG1-AS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230116.1	RPS3AP11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230118.1	ENSG00000230118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230119.1	ENSG00000230119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230120.1	ENSG00000230120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230121.1	ENSG00000230121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230122.1	ECEL1P3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230123.1	DLEC1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230124.8	ACBD6	728.789	843.417	914.559	813.98	721.187	960.396	1334.78	1151.087	1312.646	1255.046	1145.802	1155.555	1153.111	1222.804	1115.472	1455.018	1346.966	1471.511
ENSG00000230125.1	EEF1A1P39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230126.1	FGF12-AS2	0	3	0	1	4	0	2	0	0	0	1	1	3	2	1	2	4	2
ENSG00000230130.1	MTND2P39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230131.6	LINC02641	0	1	0	0	0	0	0	0	1	0	2	2	1	0	0	0	0	0
ENSG00000230132.1	ENSG00000230132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230133.2	LINC01721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230137.1	ENSG00000230137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230138.2	LINC02812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230140.7	NPAS2-AS1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	2	0	0	1
ENSG00000230142.2	LINC01075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230146.1	SEPHS1P4	0	1	1	0	0	0	0	1.93	0	2	0	0	0	0	1	1	1	0
ENSG00000230147.2	ENSG00000230147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230148.8	HOXB-AS1	3.735	4.015	3	13.011	2.007	6	17.862	19.194	13.1	8.256	24.418	12.009	2.827	5.338	5.567	4.467	8.271	8.055
ENSG00000230149.2	ENSG00000230149	1.013	4.037	1.011	0	0	4.108	1.004	4.059	1.043	1.021	0	0	2.025	0	1.004	2.018	0	1.014
ENSG00000230153.5	LINC02927	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000230154.1	AIDAP1	0	1.037	1.001	0	0	5.535	1.001	0	0	0	1.001	2.003	2.464	0	0	0	1.001	1.003
ENSG00000230155.8	CEP250-AS1	0	0	0	0	0	0	2	0	0	0	0	0	2.011	0	0	0	0	0
ENSG00000230156.3	LINC00443	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000230157.1	ATP5MC1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230158.1	MTND1P28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230159.1	ENSG00000230159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230160.1	ENSG00000230160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230161.1	ENSG00000230161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230162.1	CT45A11P	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230163.1	ENSG00000230163	1.274	1.037	0	0	0	2.294	0	1.108	0	0	0	1.066	0	3.407	0	0	1.055	4.331
ENSG00000230164.1	MAS1LP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230165.1	AURKAP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230166.1	RPL35AP24	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000230169.1	RPL30P16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230170.1	HNRNPA1P28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230171.1	RPL22P18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230172.1	ENSG00000230172	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000230173.1	LINC01790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230174.1	LINC01149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230175.1	ENSG00000230175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230176.3	LINC01433	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000230178.1	OR4F3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230180.1	RPL12P49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230182.1	RNF10P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230183.4	CNOT6LP1	1.002	0	1.003	0	7.063	0	3.016	7.075	6.023	8.016	9.097	6.017	2.016	20.104	9.066	4.032	17.165	11.102
ENSG00000230184.1	SMYD3-IT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230185.7	HSDL2-AS1	1	2	0	1	0	0	1	1	0	0	0	1	0	5	3	0	0	1
ENSG00000230186.3	ENSG00000230186	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000230187.1	ENSG00000230187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230188.1	RPL21P83	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0
ENSG00000230189.7	RABGEF1P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230190.1	ENSG00000230190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230191.1	IFITM3P4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000230192.1	ENSG00000230192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230194.1	ENSG00000230194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230196.1	DDX43P3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000230197.6	ENSG00000230197	0	0	0	0	0.667	0	0	0	0.667	0.333	1.667	0.667	2	0.333	0.667	0.5	2.667	0
ENSG00000230198.1	RPL37P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230199.1	ENSG00000230199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230201.5	ATP6V0CP1	0	2	0	0	1	1	0	1	0	0	3	1	0	0	1	2	0	0
ENSG00000230202.1	RPL29P4	31.594	36.165	33.742	47.392	42.299	37.638	30.01	47.615	25.724	39.281	28.221	27.671	52.408	46.167	45.472	39.156	44.469	47.587
ENSG00000230203.1	ENSG00000230203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230204.1	FTH1P5	2.001	0	0	0	1	0	0	2.001	1	1.014	1	0	0	0	0	0	1	1.077
